id_candidato,cargo,tempo_experiencia,num_projetos,certificacoes,escolaridade,avaliacao_tecnica,avaliacao_comportamental,candidato_apto
639,Cientista de Dados,12,9,6,Mestrado,7.2,6.6,1
4662,Programador,15,11,4,Doutorado,9.3,6.2,1
5441,Programador,16,28,1,Doutorado,9.3,6.4,1
7155,Analista de Dados,3,45,7,Graduação,6.3,7.3,1
2783,Analista de Dados,7,21,8,Mestrado,1.8,1.7,0
6157,Cientista de Dados,19,25,0,Graduação,6.0,8.7,1
7001,Cientista de Dados,11,37,0,Pós-graduação,9.1,7.1,1
3822,Analista de Dados,9,44,5,Pós-graduação,9.4,9.1,1
3279,Analista de Dados,12,49,7,Pós-graduação,3.8,9.7,0
5536,Analista de Dados,12,25,2,Graduação,7.7,9.1,1
7786,Analista de Dados,14,42,6,Doutorado,7.8,1.5,0
4050,Analista de Dados,3,25,0,Pós-graduação,8.2,9.5,1
5582,Analista de Dados,9,15,7,Doutorado,9.6,9.2,1
8052,Programador,12,4,8,Pós-graduação,1.7,8.7,0
2390,Programador,8,31,7,Doutorado,7.6,6.1,1
9596,Analista de Dados,10,40,1,Doutorado,5.3,5.0,0
2611,Analista de Dados,4,48,6,Pós-graduação,7.6,8.4,1
3858,Programador,4,16,8,Graduação,6.1,2.0,0
590,Cientista de Dados,6,13,0,Graduação,6.4,8.9,1
1946,Cientista de Dados,19,39,6,Graduação,8.8,1.0,0
8181,Programador,17,27,9,Pós-graduação,6.7,7.0,1
5712,Cientista de Dados,7,46,4,Pós-graduação,6.1,8.1,1
8520,Programador,6,34,6,Pós-graduação,6.0,8.9,1
3103,Analista de Dados,8,10,0,Doutorado,6.2,7.9,1
9605,Analista de Dados,1,46,6,Pós-graduação,7.4,6.2,0
5373,Analista de Dados,8,37,8,Graduação,9.4,6.0,1
9960,Programador,14,39,1,Graduação,8.5,5.6,0
2056,Programador,18,11,1,Pós-graduação,1.4,1.8,0
2889,Cientista de Dados,17,47,2,Mestrado,6.2,6.2,1
6378,Cientista de Dados,15,34,3,Graduação,7.9,7.5,1
6680,Cientista de Dados,10,39,4,Pós-graduação,9.0,9.1,1
2751,Cientista de Dados,11,12,3,Doutorado,7.6,4.3,0
6397,Programador,19,32,0,Pós-graduação,8.3,6.1,1
6927,Cientista de Dados,12,41,9,Graduação,9.1,8.6,1
7442,Cientista de Dados,3,36,8,Doutorado,9.3,2.0,0
4465,Analista de Dados,8,21,5,Doutorado,3.9,8.4,0
6901,Programador,12,32,7,Doutorado,8.7,9.8,1
4173,Analista de Dados,17,30,9,Pós-graduação,9.2,7.0,1
6923,Programador,3,41,3,Pós-graduação,8.1,6.5,1
7963,Analista de Dados,10,11,9,Mestrado,9.1,7.7,1
834,Cientista de Dados,3,48,0,Mestrado,6.7,7.4,1
1715,Programador,9,19,0,Graduação,7.9,6.5,1
3784,Analista de Dados,7,21,4,Pós-graduação,6.8,6.8,1
6958,Programador,16,26,0,Pós-graduação,3.2,1.6,0
2466,Cientista de Dados,8,13,3,Pós-graduação,1.3,9.3,0
2193,Programador,4,24,3,Pós-graduação,8.7,9.8,1
9770,Analista de Dados,6,13,2,Doutorado,9.7,3.6,0
3701,Analista de Dados,10,33,2,Mestrado,8.1,8.6,1
8979,Analista de Dados,8,21,8,Pós-graduação,8.8,7.6,1
3571,Analista de Dados,1,44,9,Mestrado,2.6,6.7,0
6694,Analista de Dados,7,48,8,Graduação,9.3,8.0,1
6708,Programador,11,14,3,Pós-graduação,4.7,3.7,0
7405,Cientista de Dados,17,16,1,Pós-graduação,9.7,7.5,1
1332,Programador,3,49,2,Graduação,2.6,9.1,0
9209,Analista de Dados,13,49,1,Pós-graduação,8.3,7.4,1
6204,Programador,3,30,7,Mestrado,6.3,7.8,1
4085,Programador,11,49,8,Mestrado,6.2,9.2,1
7286,Cientista de Dados,1,24,3,Graduação,1.4,1.6,0
6645,Programador,7,23,9,Graduação,6.2,9.0,1
8558,Programador,1,36,1,Pós-graduação,4.0,8.8,0
6889,Analista de Dados,12,1,6,Pós-graduação,5.9,6.3,0
1390,Cientista de Dados,13,24,7,Pós-graduação,7.5,9.1,1
5994,Analista de Dados,12,27,5,Mestrado,9.5,9.5,1
9046,Programador,8,16,5,Graduação,5.0,3.6,0
6609,Analista de Dados,13,40,6,Graduação,10.0,4.9,0
1131,Cientista de Dados,17,3,8,Graduação,4.8,9.7,0
9292,Cientista de Dados,3,18,8,Graduação,7.9,9.7,1
2260,Cientista de Dados,14,24,9,Graduação,3.4,2.5,0
6402,Analista de Dados,16,27,9,Mestrado,1.1,2.1,0
3086,Cientista de Dados,16,44,6,Graduação,1.2,2.3,0
3256,Cientista de Dados,8,39,5,Doutorado,6.0,4.7,0
4940,Analista de Dados,14,34,1,Graduação,7.7,6.1,1
7753,Cientista de Dados,10,24,1,Pós-graduação,10.0,8.4,1
5517,Analista de Dados,14,28,3,Graduação,7.1,9.6,1
4416,Programador,17,21,1,Mestrado,8.4,7.9,1
6155,Cientista de Dados,2,36,3,Doutorado,9.6,8.8,0
3357,Programador,11,3,2,Doutorado,6.1,1.8,0
3582,Programador,8,31,5,Doutorado,9.7,3.6,0
2619,Analista de Dados,6,46,1,Pós-graduação,8.5,8.5,1
531,Analista de Dados,1,46,5,Doutorado,6.3,7.5,0
5722,Programador,14,42,5,Graduação,7.2,6.4,1
2950,Programador,12,17,9,Pós-graduação,9.9,8.0,1
8682,Cientista de Dados,5,39,7,Pós-graduação,8.3,4.5,0
5444,Programador,10,46,8,Mestrado,9.2,8.3,1
9713,Analista de Dados,11,47,2,Doutorado,9.4,6.4,1
5124,Analista de Dados,13,23,6,Doutorado,3.1,4.9,0
934,Analista de Dados,13,14,0,Mestrado,9.3,9.7,1
5506,Programador,3,34,3,Graduação,9.9,5.4,0
6513,Analista de Dados,7,26,3,Graduação,2.8,7.4,0
2600,Cientista de Dados,18,29,7,Pós-graduação,4.8,1.7,0
6982,Programador,15,15,4,Doutorado,1.1,9.9,0
5857,Analista de Dados,1,12,7,Mestrado,5.4,9.1,0
8331,Analista de Dados,18,47,9,Mestrado,4.5,6.6,0
8117,Programador,12,45,6,Graduação,8.1,6.8,1
4259,Cientista de Dados,18,38,7,Doutorado,8.9,6.2,1
8406,Programador,19,8,8,Pós-graduação,8.3,1.7,0
2447,Cientista de Dados,18,35,9,Graduação,6.6,7.1,1
75,Cientista de Dados,3,49,4,Pós-graduação,2.5,6.6,0
710,Analista de Dados,6,35,1,Mestrado,8.1,6.7,1
5935,Analista de Dados,7,47,5,Mestrado,9.3,6.6,1
3647,Programador,7,39,5,Doutorado,9.0,10.0,1
8720,Programador,8,19,7,Doutorado,5.4,7.0,0
8463,Analista de Dados,14,17,5,Doutorado,6.4,6.7,1
7072,Programador,9,18,7,Mestrado,6.4,6.1,1
1225,Programador,17,1,2,Doutorado,9.4,2.9,0
6141,Programador,3,13,5,Mestrado,6.6,8.8,1
116,Cientista de Dados,1,7,4,Mestrado,2.2,7.8,0
7091,Cientista de Dados,0,16,8,Doutorado,5.6,5.9,0
2919,Analista de Dados,16,20,4,Doutorado,3.7,3.4,0
9779,Programador,19,48,5,Graduação,4.7,5.1,0
5155,Analista de Dados,10,11,2,Mestrado,2.7,6.2,0
2636,Analista de Dados,13,49,5,Mestrado,3.5,9.0,0
6327,Cientista de Dados,0,44,2,Graduação,7.2,7.7,0
9880,Cientista de Dados,13,45,9,Mestrado,9.3,1.3,0
8866,Cientista de Dados,5,26,6,Graduação,8.2,1.2,0
7434,Programador,0,20,2,Doutorado,7.0,8.0,0
9159,Cientista de Dados,0,12,1,Doutorado,8.9,1.6,0
2856,Cientista de Dados,4,18,7,Doutorado,9.1,8.2,1
208,Analista de Dados,4,12,4,Mestrado,6.9,8.1,1
1190,Programador,17,10,2,Graduação,6.6,9.9,1
4517,Analista de Dados,5,42,8,Graduação,7.8,7.8,1
9306,Cientista de Dados,11,28,0,Doutorado,3.9,6.7,0
4014,Programador,12,28,8,Doutorado,5.9,4.5,0
7438,Cientista de Dados,11,14,4,Pós-graduação,5.7,2.4,0
8719,Programador,7,6,2,Pós-graduação,7.9,7.5,1
8950,Programador,13,25,2,Pós-graduação,8.4,4.5,0
4757,Cientista de Dados,8,34,3,Pós-graduação,8.5,7.3,1
2719,Analista de Dados,1,49,7,Pós-graduação,5.7,1.5,0
9560,Programador,6,27,8,Pós-graduação,7.2,8.3,1
8320,Cientista de Dados,2,48,9,Doutorado,3.7,3.5,0
5571,Programador,5,45,9,Graduação,4.4,5.7,0
1339,Programador,15,43,4,Pós-graduação,6.0,6.0,1
5626,Cientista de Dados,8,29,8,Mestrado,8.8,7.0,1
5100,Cientista de Dados,16,8,3,Pós-graduação,3.0,8.5,0
1880,Analista de Dados,3,24,2,Pós-graduação,9.8,2.5,0
840,Programador,14,0,8,Mestrado,5.4,9.2,0
6229,Programador,13,46,6,Graduação,5.6,7.7,0
8818,Analista de Dados,1,7,9,Pós-graduação,5.1,9.0,0
3658,Programador,11,4,5,Pós-graduação,1.7,8.9,0
5243,Programador,14,27,8,Pós-graduação,6.4,7.7,1
620,Analista de Dados,17,17,8,Doutorado,8.2,7.7,1
8131,Analista de Dados,11,24,7,Mestrado,3.8,5.4,0
8447,Analista de Dados,4,33,2,Graduação,3.6,7.8,0
4551,Programador,3,14,8,Pós-graduação,5.0,5.0,0
5055,Analista de Dados,6,48,2,Mestrado,6.5,6.6,1
6108,Programador,6,44,5,Doutorado,6.2,7.9,1
6342,Analista de Dados,0,48,0,Mestrado,7.9,5.5,0
6038,Cientista de Dados,14,6,3,Pós-graduação,9.3,6.0,1
6565,Programador,10,35,4,Mestrado,8.6,7.3,1
5181,Analista de Dados,18,41,8,Mestrado,3.9,6.4,0
4100,Cientista de Dados,12,36,3,Mestrado,9.9,2.7,0
9278,Analista de Dados,8,20,0,Pós-graduação,2.4,3.3,0
7565,Programador,4,6,7,Doutorado,8.9,9.2,1
1192,Analista de Dados,0,32,5,Mestrado,5.5,9.6,0
3410,Programador,2,47,9,Doutorado,1.3,2.0,0
2786,Programador,11,46,9,Graduação,4.4,9.0,0
5944,Cientista de Dados,4,32,7,Doutorado,8.0,6.0,1
3725,Analista de Dados,0,38,1,Mestrado,4.1,8.2,0
2148,Cientista de Dados,18,21,0,Doutorado,7.4,5.3,0
2714,Cientista de Dados,8,29,2,Doutorado,3.2,1.9,0
5641,Programador,3,23,1,Pós-graduação,8.2,8.7,1
4584,Analista de Dados,16,20,2,Doutorado,8.2,6.8,1
4698,Cientista de Dados,3,24,5,Pós-graduação,8.1,9.9,1
8699,Analista de Dados,17,46,7,Doutorado,7.4,5.0,0
7964,Cientista de Dados,19,26,0,Pós-graduação,7.2,6.5,1
2288,Programador,2,1,6,Graduação,4.8,6.7,0
97,Programador,4,35,9,Graduação,5.3,5.3,0
2828,Programador,17,43,9,Graduação,3.5,5.2,0
2682,Programador,13,4,8,Mestrado,4.9,8.6,0
799,Analista de Dados,12,45,5,Mestrado,2.0,5.0,0
6243,Analista de Dados,1,45,1,Graduação,1.1,8.6,0
4028,Programador,5,11,2,Graduação,8.3,9.4,1
8659,Programador,13,14,1,Doutorado,6.9,6.3,1
8879,Programador,17,24,8,Pós-graduação,5.1,5.6,0
6249,Programador,14,23,0,Pós-graduação,9.4,6.2,1
7906,Programador,3,47,8,Doutorado,6.9,7.8,1
4766,Analista de Dados,18,19,7,Graduação,2.9,5.2,0
4643,Analista de Dados,11,8,2,Graduação,6.8,9.6,1
3851,Analista de Dados,15,12,5,Pós-graduação,8.9,8.2,1
2259,Analista de Dados,6,20,3,Doutorado,4.4,8.9,0
8044,Analista de Dados,16,44,6,Graduação,1.8,9.8,0
173,Analista de Dados,9,45,6,Doutorado,8.4,4.8,0
7098,Analista de Dados,18,32,8,Pós-graduação,4.6,9.1,0
2189,Cientista de Dados,10,24,8,Graduação,7.5,6.5,1
420,Cientista de Dados,9,23,9,Mestrado,6.9,6.6,1
2214,Programador,14,4,3,Mestrado,2.1,5.9,0
6802,Cientista de Dados,17,39,2,Pós-graduação,9.9,9.0,1
3572,Analista de Dados,4,34,6,Doutorado,3.5,2.7,0
3515,Cientista de Dados,19,14,2,Graduação,9.9,6.2,1
4836,Cientista de Dados,5,6,5,Mestrado,1.1,6.8,0
4607,Programador,15,32,4,Pós-graduação,2.8,8.6,0
2203,Programador,15,31,2,Doutorado,4.8,1.3,0
1811,Analista de Dados,9,6,7,Doutorado,1.2,7.8,0
4751,Analista de Dados,12,37,0,Pós-graduação,7.2,9.6,1
7560,Programador,16,42,4,Graduação,7.3,6.0,1
5496,Programador,14,20,1,Graduação,7.3,6.7,1
8597,Cientista de Dados,6,19,5,Mestrado,6.4,8.0,1
7960,Cientista de Dados,17,13,7,Mestrado,3.9,9.6,0
747,Programador,14,21,9,Pós-graduação,10.0,9.3,1
4535,Analista de Dados,16,10,7,Doutorado,6.6,6.2,1
5468,Cientista de Dados,0,5,2,Mestrado,8.6,1.0,0
4667,Programador,17,12,4,Doutorado,4.4,1.7,0
4178,Analista de Dados,13,41,1,Doutorado,8.6,8.1,1
2580,Analista de Dados,19,21,6,Graduação,6.0,6.3,1
504,Cientista de Dados,10,5,8,Pós-graduação,6.4,2.4,0
7705,Programador,12,43,2,Mestrado,2.4,8.2,0
1753,Analista de Dados,2,13,7,Mestrado,6.3,2.7,0
9029,Analista de Dados,12,7,1,Graduação,1.2,5.8,0
2916,Cientista de Dados,0,35,6,Pós-graduação,3.4,9.2,0
8441,Analista de Dados,13,5,5,Pós-graduação,3.5,1.4,0
838,Analista de Dados,13,46,0,Mestrado,8.5,2.4,0
7849,Programador,5,10,5,Doutorado,6.9,9.0,1
4488,Cientista de Dados,3,22,2,Doutorado,6.6,6.3,1
3553,Programador,17,7,4,Pós-graduação,7.6,9.0,1
7832,Cientista de Dados,7,20,8,Pós-graduação,9.3,8.1,1
2848,Cientista de Dados,15,9,2,Graduação,9.7,8.2,1
8677,Cientista de Dados,10,20,2,Mestrado,9.8,1.6,0
1904,Programador,10,46,8,Mestrado,7.7,6.6,1
6160,Programador,6,9,7,Graduação,9.3,8.9,1
2741,Cientista de Dados,7,32,7,Pós-graduação,6.9,6.9,1
67,Cientista de Dados,8,1,3,Graduação,1.0,3.3,0
9803,Programador,12,45,5,Pós-graduação,4.6,2.3,0
6223,Analista de Dados,12,34,9,Graduação,7.1,9.5,1
9367,Programador,3,17,6,Mestrado,9.7,6.0,1
1562,Programador,15,43,1,Graduação,7.3,7.2,1
6622,Programador,3,38,2,Mestrado,9.1,6.8,1
6193,Cientista de Dados,18,28,9,Pós-graduação,6.2,9.1,1
879,Programador,4,6,7,Graduação,3.6,3.3,0
1228,Programador,12,9,5,Doutorado,9.9,6.9,1
9992,Analista de Dados,11,36,9,Graduação,8.5,7.6,1
5252,Analista de Dados,10,4,6,Mestrado,7.4,7.1,0
5747,Cientista de Dados,10,21,0,Mestrado,9.2,6.9,1
8831,Programador,7,30,3,Doutorado,9.0,7.5,1
2455,Analista de Dados,10,8,4,Mestrado,4.3,7.0,0
7386,Cientista de Dados,12,28,3,Graduação,5.0,8.4,0
1590,Programador,10,30,9,Mestrado,8.1,6.6,1
3703,Programador,9,48,1,Doutorado,7.3,9.2,1
6396,Analista de Dados,4,27,4,Mestrado,7.7,8.2,1
3147,Cientista de Dados,14,17,8,Pós-graduação,9.0,2.2,0
2536,Cientista de Dados,9,30,8,Graduação,6.9,6.5,1
1346,Analista de Dados,17,27,5,Doutorado,9.2,7.1,1
9671,Programador,10,17,1,Mestrado,9.2,7.3,1
6586,Cientista de Dados,12,40,7,Doutorado,4.5,5.8,0
6855,Analista de Dados,9,28,4,Pós-graduação,5.6,2.0,0
1584,Analista de Dados,18,44,3,Mestrado,3.3,3.8,0
1353,Programador,5,1,3,Doutorado,4.7,5.5,0
6405,Programador,4,30,6,Pós-graduação,9.7,6.8,1
3599,Cientista de Dados,0,16,0,Doutorado,6.1,3.6,0
7624,Programador,11,38,0,Mestrado,7.6,9.2,1
3043,Analista de Dados,11,47,2,Doutorado,7.4,8.4,1
4601,Programador,19,17,3,Mestrado,5.7,2.4,0
8294,Analista de Dados,9,48,1,Pós-graduação,7.2,6.3,1
5178,Cientista de Dados,6,0,8,Doutorado,3.1,9.4,0
6997,Analista de Dados,15,13,8,Pós-graduação,4.4,7.4,0
99,Programador,18,1,7,Pós-graduação,3.1,6.0,0
9684,Cientista de Dados,8,42,1,Graduação,3.1,9.1,0
5588,Analista de Dados,11,27,2,Graduação,4.5,1.2,0
8365,Analista de Dados,16,12,4,Mestrado,9.4,9.7,1
4556,Cientista de Dados,10,4,9,Mestrado,8.3,9.4,0
4593,Cientista de Dados,18,23,0,Mestrado,7.2,8.6,1
9733,Programador,8,11,8,Graduação,5.0,9.7,0
2836,Cientista de Dados,11,12,1,Doutorado,7.5,9.6,1
6015,Analista de Dados,8,43,6,Graduação,8.0,7.8,1
861,Cientista de Dados,9,37,3,Graduação,7.1,7.0,1
2121,Analista de Dados,15,15,5,Mestrado,3.0,8.4,0
6367,Programador,5,18,3,Mestrado,5.4,4.4,0
115,Programador,17,31,3,Pós-graduação,3.5,9.3,0
9876,Cientista de Dados,19,34,9,Doutorado,1.6,8.6,0
924,Cientista de Dados,17,15,8,Graduação,6.5,9.9,1
9584,Analista de Dados,7,24,9,Doutorado,7.1,6.7,1
9508,Programador,12,44,0,Mestrado,1.9,2.7,0
6480,Programador,5,12,3,Mestrado,9.4,7.6,1
9789,Analista de Dados,6,3,6,Graduação,3.9,9.9,0
3534,Programador,15,47,1,Mestrado,9.1,9.6,1
3538,Programador,4,25,8,Mestrado,6.5,8.7,1
1553,Analista de Dados,2,38,4,Mestrado,3.1,5.0,0
3866,Analista de Dados,5,41,5,Mestrado,4.0,6.4,0
9334,Analista de Dados,18,33,8,Pós-graduação,8.5,8.0,1
3176,Analista de Dados,8,40,9,Graduação,8.6,7.6,1
7805,Programador,15,30,4,Mestrado,8.9,5.0,0
6361,Cientista de Dados,6,6,4,Mestrado,7.6,9.6,1
1257,Analista de Dados,11,18,6,Mestrado,6.8,8.8,1
2924,Programador,13,30,0,Doutorado,6.6,8.5,1
3325,Programador,6,42,4,Mestrado,6.7,2.7,0
1510,Analista de Dados,7,41,0,Pós-graduação,7.6,8.9,1
1741,Programador,5,26,9,Graduação,8.7,8.7,1
6039,Programador,13,14,4,Pós-graduação,9.7,8.9,1
7329,Programador,17,21,7,Doutorado,8.8,7.5,1
2510,Cientista de Dados,9,5,6,Doutorado,9.8,7.9,1
84,Programador,10,25,4,Doutorado,6.3,6.4,1
5208,Cientista de Dados,3,22,9,Pós-graduação,6.6,9.8,1
6246,Cientista de Dados,16,46,0,Mestrado,6.5,8.9,1
8912,Analista de Dados,7,30,2,Mestrado,8.9,8.1,1
6503,Programador,1,23,8,Mestrado,5.1,6.9,0
6344,Programador,18,9,3,Doutorado,7.4,6.1,1
1982,Cientista de Dados,19,16,1,Mestrado,6.7,6.4,1
3194,Programador,12,16,5,Graduação,8.8,6.2,1
2997,Programador,6,43,2,Mestrado,6.0,9.1,1
5978,Cientista de Dados,12,17,9,Mestrado,8.1,5.3,0
6482,Cientista de Dados,14,49,7,Pós-graduação,7.3,9.9,1
3915,Cientista de Dados,1,29,0,Doutorado,8.2,3.5,0
5339,Programador,6,10,1,Mestrado,1.0,6.5,0
6739,Cientista de Dados,13,46,4,Doutorado,8.1,6.5,1
5635,Cientista de Dados,14,42,0,Mestrado,9.0,7.5,1
1643,Cientista de Dados,18,16,0,Pós-graduação,8.7,9.4,1
8301,Analista de Dados,3,3,6,Doutorado,1.4,1.6,0
8156,Cientista de Dados,1,13,6,Graduação,5.2,3.8,0
3020,Programador,3,7,0,Mestrado,8.3,7.6,1
5423,Analista de Dados,5,12,4,Pós-graduação,6.7,6.7,1
4196,Analista de Dados,9,10,9,Mestrado,1.7,4.2,0
6016,Programador,16,27,8,Pós-graduação,1.5,2.5,0
4107,Analista de Dados,14,38,1,Pós-graduação,3.8,2.0,0
5676,Cientista de Dados,18,7,2,Pós-graduação,2.3,3.2,0
1517,Programador,12,33,7,Graduação,6.4,7.6,1
2643,Programador,12,22,9,Pós-graduação,4.0,4.5,0
8237,Analista de Dados,17,35,3,Pós-graduação,6.8,8.6,1
8424,Cientista de Dados,8,26,0,Doutorado,9.9,5.2,0
6439,Cientista de Dados,13,48,7,Pós-graduação,5.4,6.3,0
9197,Cientista de Dados,14,43,9,Mestrado,6.9,4.7,0
2313,Cientista de Dados,11,31,5,Graduação,3.5,8.1,0
427,Cientista de Dados,18,42,1,Doutorado,8.1,7.8,1
625,Programador,10,46,4,Pós-graduação,8.5,7.9,1
3321,Cientista de Dados,16,44,3,Pós-graduação,6.5,9.4,1
5976,Analista de Dados,19,28,8,Graduação,4.9,6.5,0
5175,Cientista de Dados,10,49,8,Pós-graduação,7.6,5.8,0
8803,Analista de Dados,1,3,2,Pós-graduação,6.7,3.3,0
2726,Programador,9,30,5,Doutorado,6.3,6.0,1
405,Cientista de Dados,16,8,4,Mestrado,7.1,8.7,1
2195,Programador,13,16,3,Mestrado,6.0,6.8,1
5264,Analista de Dados,18,49,6,Doutorado,7.9,6.2,1
4882,Programador,15,37,8,Doutorado,5.2,6.1,0
8118,Cientista de Dados,14,20,6,Mestrado,6.8,4.2,0
9279,Programador,2,6,5,Graduação,1.4,6.3,0
5392,Analista de Dados,9,26,0,Mestrado,2.8,1.2,0
7635,Analista de Dados,10,31,9,Pós-graduação,5.6,4.2,0
425,Programador,10,35,7,Graduação,6.2,9.5,1
3073,Cientista de Dados,9,5,0,Mestrado,4.4,7.7,0
4170,Analista de Dados,7,17,8,Mestrado,9.0,9.3,1
6837,Cientista de Dados,4,40,4,Pós-graduação,7.0,9.9,1
7017,Programador,8,43,0,Graduação,9.3,5.1,0
4318,Analista de Dados,18,6,0,Pós-graduação,7.0,8.9,1
6885,Cientista de Dados,13,3,6,Pós-graduação,1.8,1.1,0
7018,Programador,19,35,3,Pós-graduação,9.0,7.3,1
5914,Analista de Dados,17,30,4,Graduação,6.0,6.0,1
1490,Analista de Dados,13,36,2,Mestrado,6.8,8.7,1
8642,Cientista de Dados,15,32,4,Mestrado,8.7,6.0,1
9839,Programador,0,36,2,Doutorado,5.2,5.8,0
3131,Programador,7,24,9,Doutorado,2.0,8.3,0
4888,Programador,3,27,3,Mestrado,6.4,8.2,1
4071,Programador,17,31,4,Pós-graduação,7.1,7.8,1
2640,Cientista de Dados,9,40,5,Doutorado,6.7,2.3,0
3896,Cientista de Dados,13,30,5,Doutorado,7.6,9.6,1
8390,Analista de Dados,7,48,5,Pós-graduação,8.8,8.7,1
9286,Programador,14,22,0,Graduação,8.2,10.0,1
8994,Analista de Dados,18,37,7,Doutorado,7.8,3.2,0
2208,Cientista de Dados,7,17,6,Graduação,6.2,9.8,1
561,Analista de Dados,14,7,3,Mestrado,7.4,9.7,1
8284,Cientista de Dados,17,11,6,Doutorado,8.4,8.2,1
86,Cientista de Dados,8,41,8,Graduação,2.0,2.3,0
2102,Cientista de Dados,7,24,5,Doutorado,7.6,8.3,1
5622,Cientista de Dados,8,49,5,Mestrado,7.9,7.2,1
3478,Programador,3,16,8,Doutorado,3.7,9.0,0
5898,Programador,16,31,6,Mestrado,4.0,6.0,0
2026,Analista de Dados,5,35,6,Doutorado,6.0,1.6,0
9683,Cientista de Dados,15,37,0,Mestrado,2.1,6.6,0
8585,Programador,12,0,0,Mestrado,1.6,8.8,0
117,Programador,15,11,7,Mestrado,9.4,7.5,1
5578,Analista de Dados,17,0,5,Graduação,5.3,8.2,0
464,Programador,14,21,1,Mestrado,9.9,7.1,1
7452,Cientista de Dados,7,26,8,Pós-graduação,2.6,6.6,0
7428,Analista de Dados,10,4,2,Mestrado,6.9,5.9,0
1947,Analista de Dados,15,47,2,Mestrado,4.8,1.7,0
5715,Programador,17,1,4,Mestrado,2.8,1.5,0
5481,Analista de Dados,12,35,3,Graduação,7.5,7.9,1
8222,Cientista de Dados,13,42,6,Pós-graduação,6.4,1.9,0
7589,Cientista de Dados,5,22,5,Doutorado,8.4,6.9,1
2671,Cientista de Dados,19,42,4,Doutorado,9.9,3.8,0
1758,Analista de Dados,11,39,6,Doutorado,9.2,1.1,0
3088,Cientista de Dados,11,20,0,Pós-graduação,10.0,6.9,1
7432,Cientista de Dados,16,12,4,Pós-graduação,5.8,8.2,0
9728,Programador,12,20,1,Pós-graduação,5.7,6.6,0
635,Cientista de Dados,1,10,9,Graduação,4.4,1.8,0
7815,Programador,12,30,9,Mestrado,6.7,6.1,1
7139,Cientista de Dados,15,6,1,Graduação,3.3,4.5,0
9037,Programador,11,46,0,Doutorado,1.2,3.2,0
2732,Programador,11,10,3,Doutorado,7.2,7.1,1
9062,Cientista de Dados,8,27,7,Doutorado,4.0,9.8,0
9485,Cientista de Dados,8,30,7,Mestrado,9.9,9.8,1
5200,Cientista de Dados,3,10,6,Doutorado,9.3,7.9,1
9189,Cientista de Dados,7,42,7,Doutorado,4.8,5.6,0
3833,Programador,11,34,9,Pós-graduação,1.4,7.5,0
8676,Cientista de Dados,5,21,7,Pós-graduação,2.7,6.3,0
6216,Analista de Dados,9,18,0,Doutorado,2.8,9.0,0
266,Cientista de Dados,15,15,8,Doutorado,7.7,2.4,0
4397,Programador,5,5,4,Doutorado,8.6,7.4,1
1248,Cientista de Dados,8,2,2,Pós-graduação,2.8,2.7,0
9703,Programador,19,35,2,Graduação,9.6,9.7,1
3721,Analista de Dados,2,42,4,Doutorado,4.2,4.5,0
8174,Programador,19,6,2,Pós-graduação,6.2,1.4,0
8285,Analista de Dados,18,18,6,Pós-graduação,9.4,8.8,1
7954,Programador,6,35,9,Doutorado,4.7,2.9,0
1933,Programador,13,18,4,Mestrado,6.9,7.7,1
2590,Programador,13,12,6,Pós-graduação,8.8,9.5,1
4354,Programador,19,47,2,Graduação,6.8,9.1,1
731,Analista de Dados,10,17,6,Doutorado,1.8,8.9,0
9361,Cientista de Dados,7,47,3,Graduação,8.7,9.0,1
9833,Programador,3,11,7,Mestrado,7.4,9.3,1
8427,Cientista de Dados,14,11,4,Mestrado,6.2,9.8,1
47,Cientista de Dados,6,43,7,Graduação,4.8,9.9,0
305,Programador,2,48,9,Doutorado,3.6,5.4,0
9110,Programador,12,15,5,Graduação,8.9,6.4,1
2561,Programador,2,17,5,Doutorado,8.0,3.7,0
2467,Programador,16,36,5,Pós-graduação,7.2,8.3,1
5731,Programador,4,38,9,Doutorado,5.3,9.7,0
7258,Cientista de Dados,2,26,7,Pós-graduação,8.8,3.2,0
574,Programador,11,37,0,Doutorado,2.6,8.4,0
3133,Cientista de Dados,15,37,3,Pós-graduação,9.2,6.3,1
6974,Programador,1,34,4,Pós-graduação,9.9,9.3,0
5688,Cientista de Dados,3,49,1,Pós-graduação,8.6,7.0,1
2829,Cientista de Dados,19,8,3,Mestrado,6.5,8.7,1
7949,Programador,0,21,9,Mestrado,2.2,9.6,0
3668,Programador,3,23,3,Graduação,5.1,6.4,0
4400,Cientista de Dados,18,18,3,Graduação,5.7,6.7,0
1653,Analista de Dados,10,38,8,Graduação,3.2,6.6,0
7130,Analista de Dados,8,23,5,Mestrado,5.9,3.6,0
5087,Analista de Dados,3,4,3,Pós-graduação,6.4,5.3,0
6834,Programador,2,1,2,Doutorado,5.0,6.6,0
8776,Analista de Dados,17,2,9,Graduação,2.3,7.6,0
4520,Cientista de Dados,11,48,6,Doutorado,9.9,9.3,1
8646,Analista de Dados,15,22,8,Pós-graduação,6.9,3.7,0
7766,Cientista de Dados,14,19,8,Graduação,9.5,6.1,1
6919,Analista de Dados,16,12,4,Pós-graduação,7.9,6.6,1
2232,Programador,16,49,4,Mestrado,6.8,9.6,1
8536,Cientista de Dados,15,15,6,Graduação,9.6,7.3,1
